ID_Comentario,Texto,Data,Classificacao
1704,Não era o que eu esperava.,2022-12-21,Negativo
1705,Ótimo produto!,2023-06-06,Negativo
"1706,""Entrega super rápida, adorei!"",2022-04-28,Negativo"
"1707,""Entrega super rápida, adorei!"",2022-04-26,Negativo"
1708,Ótimo produto!,2023-04-30,Negativo
1709,Ótimo produto!,2022-02-01,Negativo
1710,Demorou muito para chegar.,2022-01-01,Positivo
1711,Ótimo produto!,2023-01-05,Neutro
"1712,""Péssima qualidade, não recomendo."",2022-12-02,Neutro"
1713,Não gostei do atendimento.,2022-12-07,Neutro
"1714,""Entrega super rápida, adorei!"",2023-04-02,Positivo"
1715,Não era o que eu esperava.,2022-08-30,Neutro
1716,Não gostei do atendimento.,2023-11-26,Negativo
"1717,""Atendimento muito bom, parabéns!"",2022-04-08,Positivo"
"1718,""Atendimento muito bom, parabéns!"",2023-09-13,Positivo"
1719,Excelente custo-benefício!,2022-10-16,Neutro
1720,Não gostei do atendimento.,2023-07-29,Positivo
1721,Demorou muito para chegar.,2023-12-16,Neutro
"1722,""Entrega super rápida, adorei!"",2023-10-16,Neutro"
1723,Produto veio com defeito.,2022-06-02,Positivo
1724,Produto veio com defeito.,2022-04-06,Positivo
1725,Muito satisfeito com a compra.,2023-01-28,Positivo
1726,Muito satisfeito com a compra.,2022-12-18,Positivo
"1727,""Péssima qualidade, não recomendo."",2023-11-03,Positivo"
1728,Não era o que eu esperava.,2023-01-11,Neutro
1729,Não gostei do atendimento.,2023-09-24,Neutro
1730,Não era o que eu esperava.,2022-12-28,Neutro
1731,Excelente custo-benefício!,2022-07-18,Neutro
1732,Muito satisfeito com a compra.,2023-02-06,Positivo
1733,Não gostei do atendimento.,2022-05-09,Negativo
1734,Excelente custo-benefício!,2023-03-31,Positivo
1735,Demorou muito para chegar.,2022-09-03,Negativo
"1736,""Péssima qualidade, não recomendo."",2023-03-13,Positivo"
1737,Excelente custo-benefício!,2023-11-01,Neutro
"1738,""Péssima qualidade, não recomendo."",2022-10-29,Neutro"
1739,Não gostei do atendimento.,2023-08-19,Negativo
1740,Muito satisfeito com a compra.,2023-08-26,Negativo
1741,Ótimo produto!,2023-03-12,Positivo
1742,Não era o que eu esperava.,2022-04-23,Positivo
1743,Produto veio com defeito.,2022-09-10,Positivo
"1744,""Atendimento muito bom, parabéns!"",2022-10-15,Neutro"
"1745,""Entrega super rápida, adorei!"",2023-05-14,Positivo"
1746,Demorou muito para chegar.,2023-12-16,Negativo
"1747,""Atendimento muito bom, parabéns!"",2022-04-24,Negativo"
1748,Não gostei do atendimento.,2022-08-12,Negativo
"1749,""Péssima qualidade, não recomendo."",2023-01-05,Neutro"
"1750,""Atendimento muito bom, parabéns!"",2022-12-16,Negativo"
"1751,""Péssima qualidade, não recomendo."",2023-11-15,Positivo"
1752,Ótimo produto!,2023-06-24,Neutro
1753,Demorou muito para chegar.,2022-02-07,Negativo
1754,Muito satisfeito com a compra.,2022-01-06,Negativo
"1755,""Entrega super rápida, adorei!"",2022-04-06,Neutro"
1756,Ótimo produto!,2023-07-22,Neutro
1757,Não gostei do atendimento.,2022-04-30,Positivo
"1758,""Entrega super rápida, adorei!"",2023-05-24,Neutro"
"1759,""Péssima qualidade, não recomendo."",2022-10-23,Negativo"
1760,Excelente custo-benefício!,2023-09-04,Neutro
1761,Demorou muito para chegar.,2023-05-23,Negativo
1762,Excelente custo-benefício!,2023-12-10,Negativo
1763,Muito satisfeito com a compra.,2022-06-20,Negativo
"1764,""Entrega super rápida, adorei!"",2022-03-07,Neutro"
1765,Produto veio com defeito.,2022-07-05,Neutro
1766,Ótimo produto!,2022-01-17,Negativo
1767,Não gostei do atendimento.,2023-04-16,Negativo
1768,Demorou muito para chegar.,2023-07-15,Positivo
1769,Não era o que eu esperava.,2023-10-29,Positivo
1770,Excelente custo-benefício!,2023-12-02,Positivo
1771,Demorou muito para chegar.,2023-03-07,Positivo
1772,Ótimo produto!,2022-07-13,Negativo
1773,Excelente custo-benefício!,2022-08-13,Neutro
1774,Demorou muito para chegar.,2023-01-10,Negativo
"1775,""Péssima qualidade, não recomendo."",2023-05-10,Positivo"
1776,Ótimo produto!,2022-06-26,Positivo
1777,Não gostei do atendimento.,2023-09-25,Negativo
1778,Excelente custo-benefício!,2022-05-04,Positivo
1779,Demorou muito para chegar.,2022-10-22,Positivo
1780,Demorou muito para chegar.,2022-06-08,Positivo
1781,Excelente custo-benefício!,2023-08-17,Positivo
1782,Ótimo produto!,2023-01-10,Negativo
1783,Não gostei do atendimento.,2022-03-04,Positivo
"1784,""Entrega super rápida, adorei!"",2022-12-13,Neutro"
"1785,""Entrega super rápida, adorei!"",2023-03-06,Neutro"
"1786,""Péssima qualidade, não recomendo."",2023-02-01,Positivo"
"1787,""Péssima qualidade, não recomendo."",2023-12-13,Negativo"
1788,Produto veio com defeito.,2022-05-28,Negativo
1789,Não era o que eu esperava.,2022-12-16,Negativo
1790,Excelente custo-benefício!,2022-07-15,Neutro
"1791,""Péssima qualidade, não recomendo."",2023-11-12,Neutro"
"1792,""Péssima qualidade, não recomendo."",2023-10-08,Neutro"
"1793,""Entrega super rápida, adorei!"",2022-02-26,Positivo"
1794,Produto veio com defeito.,2023-06-27,Negativo
1795,Excelente custo-benefício!,2023-05-19,Neutro
1796,Excelente custo-benefício!,2023-04-24,Negativo
"1797,""Atendimento muito bom, parabéns!"",2023-12-23,Neutro"
1798,Não era o que eu esperava.,2022-10-16,Neutro
1799,Ótimo produto!,2022-01-13,Neutro
1800,Produto veio com defeito.,2022-12-13,Negativo
1801,Excelente custo-benefício!,2023-07-25,Negativo
1802,Não era o que eu esperava.,2022-09-02,Negativo
1803,Não era o que eu esperava.,2022-01-18,Neutro
"1804,""Entrega super rápida, adorei!"",2023-09-23,Positivo"
1805,Muito satisfeito com a compra.,2023-03-27,Negativo
1806,Não gostei do atendimento.,2023-09-25,Negativo
"1807,""Atendimento muito bom, parabéns!"",2023-11-11,Negativo"
1808,Ótimo produto!,2023-02-04,Positivo
1809,Ótimo produto!,2022-06-25,Neutro
1810,Produto veio com defeito.,2023-07-31,Neutro
"1811,""Péssima qualidade, não recomendo."",2022-03-30,Positivo"
1812,Ótimo produto!,2023-08-06,Neutro
1813,Excelente custo-benefício!,2023-12-06,Positivo
1814,Produto veio com defeito.,2023-12-26,Negativo
1815,Ótimo produto!,2023-09-04,Positivo
1816,Não gostei do atendimento.,2022-07-28,Positivo
"1817,""Péssima qualidade, não recomendo."",2023-02-07,Negativo"
"1818,""Entrega super rápida, adorei!"",2022-01-17,Positivo"
1819,Produto veio com defeito.,2022-07-16,Neutro
1820,Muito satisfeito com a compra.,2022-10-05,Negativo
1821,Produto veio com defeito.,2023-04-26,Negativo
1822,Não era o que eu esperava.,2023-05-11,Negativo
"1823,""Entrega super rápida, adorei!"",2022-10-18,Positivo"
1824,Ótimo produto!,2023-04-08,Negativo
1825,Não gostei do atendimento.,2022-11-30,Negativo
1826,Muito satisfeito com a compra.,2022-09-22,Neutro
"1827,""Péssima qualidade, não recomendo."",2022-09-27,Neutro"
1828,Excelente custo-benefício!,2023-04-10,Neutro
1829,Muito satisfeito com a compra.,2023-03-23,Positivo
1830,Excelente custo-benefício!,2022-06-27,Neutro
1831,Não era o que eu esperava.,2023-12-27,Negativo
"1832,""Entrega super rápida, adorei!"",2022-10-03,Negativo"
"1833,""Atendimento muito bom, parabéns!"",2023-09-05,Negativo"
1834,Muito satisfeito com a compra.,2022-03-26,Positivo
"1835,""Atendimento muito bom, parabéns!"",2023-11-13,Neutro"
1836,Não era o que eu esperava.,2023-02-07,Neutro
1837,Não era o que eu esperava.,2023-07-07,Neutro
1838,Produto veio com defeito.,2023-12-20,Neutro
1839,Produto veio com defeito.,2022-10-16,Negativo
1840,Demorou muito para chegar.,2023-01-21,Neutro
1841,Não era o que eu esperava.,2023-04-18,Positivo
1842,Não gostei do atendimento.,2022-09-27,Neutro
"1843,""Péssima qualidade, não recomendo."",2023-04-14,Neutro"
"1844,""Péssima qualidade, não recomendo."",2022-07-28,Negativo"
"1845,""Entrega super rápida, adorei!"",2022-05-19,Neutro"
1846,Ótimo produto!,2023-01-07,Positivo
"1847,""Entrega super rápida, adorei!"",2022-05-22,Neutro"
1848,Demorou muito para chegar.,2023-05-14,Neutro
1849,Não gostei do atendimento.,2022-02-18,Negativo
1850,Produto veio com defeito.,2023-06-17,Positivo
1851,Excelente custo-benefício!,2022-05-18,Positivo
1852,Demorou muito para chegar.,2023-05-31,Positivo
1853,Demorou muito para chegar.,2023-03-12,Neutro
"1854,""Atendimento muito bom, parabéns!"",2023-04-20,Positivo"
1855,Muito satisfeito com a compra.,2022-09-27,Negativo
1856,Excelente custo-benefício!,2022-09-08,Neutro
1857,Ótimo produto!,2022-10-04,Neutro
"1858,""Atendimento muito bom, parabéns!"",2023-04-17,Positivo"
1859,Excelente custo-benefício!,2023-10-10,Positivo
1860,Não era o que eu esperava.,2022-02-20,Positivo
1861,Muito satisfeito com a compra.,2022-01-12,Positivo
1862,Produto veio com defeito.,2022-08-14,Neutro
1863,Ótimo produto!,2023-01-12,Negativo
1864,Excelente custo-benefício!,2022-10-10,Negativo
"1865,""Entrega super rápida, adorei!"",2023-09-22,Negativo"
"1866,""Atendimento muito bom, parabéns!"",2022-03-25,Negativo"
1867,Não gostei do atendimento.,2022-03-02,Positivo
"1868,""Entrega super rápida, adorei!"",2023-08-30,Negativo"
"1869,""Entrega super rápida, adorei!"",2022-12-23,Positivo"
1870,Não era o que eu esperava.,2023-06-26,Positivo
"1871,""Péssima qualidade, não recomendo."",2022-08-09,Neutro"
"1872,""Entrega super rápida, adorei!"",2022-03-03,Positivo"
"1873,""Péssima qualidade, não recomendo."",2023-02-08,Neutro"
1874,Muito satisfeito com a compra.,2022-01-16,Neutro
"1875,""Atendimento muito bom, parabéns!"",2023-03-23,Neutro"
1876,Não gostei do atendimento.,2023-12-05,Neutro
"1877,""Atendimento muito bom, parabéns!"",2022-10-18,Negativo"
1878,Ótimo produto!,2023-03-01,Positivo
1879,Demorou muito para chegar.,2023-03-26,Negativo
"1880,""Entrega super rápida, adorei!"",2023-01-12,Neutro"
1881,Produto veio com defeito.,2023-08-11,Neutro
1882,Muito satisfeito com a compra.,2023-07-18,Neutro
1883,Não era o que eu esperava.,2023-02-10,Negativo
1884,Demorou muito para chegar.,2023-10-23,Positivo
1885,Não gostei do atendimento.,2022-04-20,Negativo
1886,Excelente custo-benefício!,2022-03-18,Neutro
1887,Não era o que eu esperava.,2023-04-15,Neutro
"1888,""Péssima qualidade, não recomendo."",2022-11-28,Neutro"
1889,Muito satisfeito com a compra.,2023-06-06,Neutro
1890,Excelente custo-benefício!,2023-01-29,Neutro
1891,Não gostei do atendimento.,2022-05-21,Negativo
1892,Produto veio com defeito.,2023-10-19,Neutro
"1893,""Péssima qualidade, não recomendo."",2022-10-08,Negativo"
1894,Produto veio com defeito.,2023-08-23,Neutro
"1895,""Atendimento muito bom, parabéns!"",2023-11-21,Positivo"
1896,Não gostei do atendimento.,2022-10-25,Positivo
1897,Excelente custo-benefício!,2022-03-06,Negativo
1898,Muito satisfeito com a compra.,2023-10-05,Neutro
1899,Não gostei do atendimento.,2022-03-03,Positivo
1900,Não era o que eu esperava.,2023-11-14,Neutro
"1901,""Entrega super rápida, adorei!"",2022-10-23,Positivo"
1902,Excelente custo-benefício!,2023-04-09,Neutro
"1903,""Atendimento muito bom, parabéns!"",2023-08-01,Neutro"
"1904,""Entrega super rápida, adorei!"",2023-02-07,Negativo"
1905,Ótimo produto!,2023-01-15,Neutro
1906,Não era o que eu esperava.,2022-09-02,Positivo
1907,Produto veio com defeito.,2023-07-26,Positivo
1908,Não era o que eu esperava.,2023-10-02,Neutro
"1909,""Entrega super rápida, adorei!"",2023-12-09,Negativo"
1910,Excelente custo-benefício!,2023-07-06,Neutro
1911,Ótimo produto!,2022-12-25,Negativo
1912,Ótimo produto!,2022-12-03,Positivo
1913,Não era o que eu esperava.,2022-04-18,Neutro
1914,Muito satisfeito com a compra.,2022-08-11,Negativo
1915,Demorou muito para chegar.,2023-07-17,Positivo
1916,Produto veio com defeito.,2022-05-14,Neutro
1917,Ótimo produto!,2022-05-14,Negativo
"1918,""Péssima qualidade, não recomendo."",2022-11-27,Neutro"
1919,Excelente custo-benefício!,2023-11-03,Positivo
1920,Não gostei do atendimento.,2022-12-16,Positivo
1921,Ótimo produto!,2022-01-09,Neutro
1922,Excelente custo-benefício!,2022-10-31,Neutro
1923,Demorou muito para chegar.,2022-02-08,Neutro
1924,Ótimo produto!,2023-03-18,Neutro
"1925,""Péssima qualidade, não recomendo."",2022-05-03,Neutro"
1926,Não era o que eu esperava.,2022-10-16,Positivo
1927,Não gostei do atendimento.,2023-02-03,Negativo
"1928,""Entrega super rápida, adorei!"",2023-09-27,Positivo"
"1929,""Entrega super rápida, adorei!"",2022-08-28,Neutro"
1930,Excelente custo-benefício!,2022-12-13,Neutro
"1931,""Péssima qualidade, não recomendo."",2022-05-10,Neutro"
1932,Excelente custo-benefício!,2022-07-26,Neutro
"1933,""Péssima qualidade, não recomendo."",2022-10-01,Positivo"
"1934,""Entrega super rápida, adorei!"",2023-02-10,Neutro"
1935,Excelente custo-benefício!,2022-02-21,Neutro
1936,Produto veio com defeito.,2023-05-07,Neutro
1937,Produto veio com defeito.,2023-01-26,Negativo
1938,Não gostei do atendimento.,2022-10-08,Positivo
"1939,""Péssima qualidade, não recomendo."",2022-05-06,Neutro"
"1940,""Atendimento muito bom, parabéns!"",2022-04-25,Positivo"
1941,Demorou muito para chegar.,2023-01-19,Positivo
1942,Demorou muito para chegar.,2022-05-01,Neutro
"1943,""Entrega super rápida, adorei!"",2023-08-08,Negativo"
1944,Demorou muito para chegar.,2022-12-05,Positivo
1945,Ótimo produto!,2022-01-06,Neutro
1946,Não era o que eu esperava.,2023-10-07,Positivo
1947,Ótimo produto!,2022-07-29,Neutro
1948,Produto veio com defeito.,2023-01-03,Positivo
"1949,""Entrega super rápida, adorei!"",2022-10-27,Negativo"
1950,Demorou muito para chegar.,2023-06-01,Neutro
1951,Excelente custo-benefício!,2023-03-22,Positivo
"1952,""Entrega super rápida, adorei!"",2023-08-14,Negativo"
"1953,""Atendimento muito bom, parabéns!"",2023-02-09,Negativo"
1954,Ótimo produto!,2023-06-25,Neutro
1955,Demorou muito para chegar.,2022-10-28,Negativo
"1956,""Péssima qualidade, não recomendo."",2022-08-15,Positivo"
1957,Não era o que eu esperava.,2022-02-19,Negativo
1958,Demorou muito para chegar.,2022-07-02,Positivo
1959,Demorou muito para chegar.,2022-08-30,Positivo
1960,Não era o que eu esperava.,2023-10-10,Positivo
1961,Excelente custo-benefício!,2022-05-06,Neutro
"1962,""Entrega super rápida, adorei!"",2023-11-27,Neutro"
1963,Muito satisfeito com a compra.,2023-04-02,Positivo
1964,Demorou muito para chegar.,2023-01-16,Negativo
"1965,""Entrega super rápida, adorei!"",2022-09-11,Positivo"
1966,Excelente custo-benefício!,2022-04-14,Negativo
"1967,""Entrega super rápida, adorei!"",2022-02-06,Negativo"
1968,Muito satisfeito com a compra.,2022-03-07,Positivo
1969,Não era o que eu esperava.,2022-11-20,Negativo
"1970,""Péssima qualidade, não recomendo."",2022-04-23,Neutro"
1971,Demorou muito para chegar.,2023-02-02,Positivo
1972,Demorou muito para chegar.,2023-07-04,Positivo
1973,Muito satisfeito com a compra.,2022-07-20,Neutro
1974,Não era o que eu esperava.,2023-12-08,Positivo
1975,Demorou muito para chegar.,2023-05-03,Positivo
1976,Não gostei do atendimento.,2023-05-30,Positivo
1977,Demorou muito para chegar.,2022-08-31,Negativo
"1978,""Entrega super rápida, adorei!"",2023-03-16,Neutro"
"1979,""Atendimento muito bom, parabéns!"",2022-08-29,Negativo"
1980,Excelente custo-benefício!,2023-01-26,Positivo
"1981,""Péssima qualidade, não recomendo."",2023-07-19,Neutro"
1982,Não gostei do atendimento.,2023-08-09,Neutro
1983,Ótimo produto!,2023-04-27,Positivo
"1984,""Atendimento muito bom, parabéns!"",2023-01-05,Neutro"
1985,Muito satisfeito com a compra.,2022-09-10,Positivo
1986,Muito satisfeito com a compra.,2022-09-27,Negativo
"1987,""Atendimento muito bom, parabéns!"",2023-02-06,Positivo"
"1988,""Atendimento muito bom, parabéns!"",2023-09-01,Positivo"
1989,Não gostei do atendimento.,2022-08-07,Positivo
1990,Demorou muito para chegar.,2022-10-29,Positivo
1991,Produto veio com defeito.,2023-01-22,Neutro
"1992,""Entrega super rápida, adorei!"",2023-11-12,Positivo"
1993,Não era o que eu esperava.,2023-04-28,Neutro
1994,Excelente custo-benefício!,2022-07-30,Neutro
"1995,""Entrega super rápida, adorei!"",2023-08-22,Positivo"
"1996,""Péssima qualidade, não recomendo."",2022-02-15,Positivo"
1997,Não gostei do atendimento.,2022-11-20,Negativo
"1998,""Entrega super rápida, adorei!"",2023-02-02,Neutro"
1999,Não era o que eu esperava.,2022-01-07,Neutro
"2000,""Entrega super rápida, adorei!"",2022-12-31,Positivo"
"2001,""Entrega super rápida, adorei!"",2023-08-24,Neutro"
"2002,""Péssima qualidade, não recomendo."",2023-08-22,Neutro"
"2003,""Atendimento muito bom, parabéns!"",2023-11-05,Negativo"
2004,Excelente custo-benefício!,2022-02-12,Negativo
"2005,""Péssima qualidade, não recomendo."",2022-07-12,Negativo"
"2006,""Entrega super rápida, adorei!"",2023-11-01,Negativo"
2007,Demorou muito para chegar.,2023-06-08,Neutro
2008,Não gostei do atendimento.,2022-02-16,Positivo
2009,Ótimo produto!,2022-04-10,Positivo
2010,Demorou muito para chegar.,2022-10-20,Neutro
"2011,""Atendimento muito bom, parabéns!"",2023-05-08,Positivo"
2012,Ótimo produto!,2023-09-22,Negativo
2013,Produto veio com defeito.,2023-08-22,Neutro
"2014,""Entrega super rápida, adorei!"",2022-05-04,Negativo"
2015,Produto veio com defeito.,2022-06-24,Negativo
2016,Ótimo produto!,2023-05-20,Neutro
2017,Excelente custo-benefício!,2023-05-03,Negativo
"2018,""Péssima qualidade, não recomendo."",2022-05-25,Neutro"
2019,Demorou muito para chegar.,2023-10-30,Positivo
2020,Produto veio com defeito.,2022-06-27,Positivo
2021,Excelente custo-benefício!,2022-06-18,Negativo
"2022,""Entrega super rápida, adorei!"",2023-07-31,Negativo"
"2023,""Entrega super rápida, adorei!"",2023-04-14,Neutro"
2024,Não era o que eu esperava.,2022-04-18,Neutro
2025,Demorou muito para chegar.,2022-07-11,Negativo
2026,Não era o que eu esperava.,2023-11-19,Positivo
2027,Produto veio com defeito.,2022-04-19,Negativo
2028,Produto veio com defeito.,2023-01-25,Neutro
2029,Demorou muito para chegar.,2022-07-30,Neutro
2030,Não gostei do atendimento.,2022-06-28,Neutro
2031,Muito satisfeito com a compra.,2022-02-19,Negativo
2032,Muito satisfeito com a compra.,2022-12-01,Neutro
2033,Não era o que eu esperava.,2022-12-10,Negativo
2034,Ótimo produto!,2023-08-18,Neutro
"2035,""Entrega super rápida, adorei!"",2022-04-11,Neutro"
"2036,""Entrega super rápida, adorei!"",2022-03-13,Neutro"
"2037,""Entrega super rápida, adorei!"",2022-10-22,Negativo"
2038,Não gostei do atendimento.,2022-10-15,Positivo
"2039,""Péssima qualidade, não recomendo."",2022-02-28,Negativo"
2040,Muito satisfeito com a compra.,2023-11-25,Neutro
2041,Produto veio com defeito.,2022-01-12,Neutro
2042,Não gostei do atendimento.,2023-01-17,Negativo
2043,Muito satisfeito com a compra.,2022-11-06,Negativo
2044,Não era o que eu esperava.,2023-08-31,Negativo
"2045,""Entrega super rápida, adorei!"",2023-08-08,Negativo"
