ID_Comentario;Texto;Data;Classificacao;Sentimento
1771;Demorou muito para chegar.;2023-03-07;Neutro;0.0
1772;Ótimo produto!;2022-07-13;Neutro;0.0
1773;Excelente custo-benefício!;2022-08-13;Neutro;0.0
1774;Demorou muito para chegar.;2023-01-10;Neutro;0.0
1775;Péssima qualidade, não recomendo.;2023-05-10;Neutro;0.0
1776;Ótimo produto!;2022-06-26;Neutro;0.0
1777;Não gostei do atendimento.;2023-09-25;Neutro;0.0
1778;Excelente custo-benefício!;2022-05-04;Neutro;0.0
1779;Demorou muito para chegar.;2022-10-22;Neutro;0.0
1780;Demorou muito para chegar.;2022-06-08;Neutro;0.0
1781;Excelente custo-benefício!;2023-08-17;Neutro;0.0
1782;Ótimo produto!;2023-01-10;Neutro;0.0
1783;Não gostei do atendimento.;2022-03-04;Neutro;0.0
1784;Entrega super rápida, adorei!;2022-12-13;Positivo;0.41666666666666663
1785;Entrega super rápida, adorei!;2023-03-06;Positivo;0.41666666666666663
1786;Péssima qualidade, não recomendo.;2023-02-01;Neutro;0.0
1787;Péssima qualidade, não recomendo.;2023-12-13;Neutro;0.0
1788;Produto veio com defeito.;2022-05-28;Neutro;0.0
1789;Não era o que eu esperava.;2022-12-16;Neutro;0.0
1790;Excelente custo-benefício!;2022-07-15;Neutro;0.0
1791;Péssima qualidade, não recomendo.;2023-11-12;Neutro;0.0
1792;Péssima qualidade, não recomendo.;2023-10-08;Neutro;0.0
1793;Entrega super rápida, adorei!;2022-02-26;Positivo;0.41666666666666663
1794;Produto veio com defeito.;2023-06-27;Neutro;0.0
1795;Excelente custo-benefício!;2023-05-19;Neutro;0.0
1796;Excelente custo-benefício!;2023-04-24;Neutro;0.0
1797;Atendimento muito bom, parabéns!;2023-12-23;Neutro;0.0
1798;Não era o que eu esperava.;2022-10-16;Neutro;0.0
1799;Ótimo produto!;2022-01-13;Neutro;0.0
1800;Produto veio com defeito.;2022-12-13;Neutro;0.0
1801;Excelente custo-benefício!;2023-07-25;Neutro;0.0
1802;Não era o que eu esperava.;2022-09-02;Neutro;0.0
1803;Não era o que eu esperava.;2022-01-18;Neutro;0.0
1804;Entrega super rápida, adorei!;2023-09-23;Positivo;0.41666666666666663
1805;Muito satisfeito com a compra.;2023-03-27;Neutro;0.0
1806;Não gostei do atendimento.;2023-09-25;Neutro;0.0
1807;Atendimento muito bom, parabéns!;2023-11-11;Neutro;0.0
1808;Ótimo produto!;2023-02-04;Neutro;0.0
1809;Ótimo produto!;2022-06-25;Neutro;0.0
1810;Produto veio com defeito.;2023-07-31;Neutro;0.0
1811;Péssima qualidade, não recomendo.;2022-03-30;Neutro;0.0
1812;Ótimo produto!;2023-08-06;Neutro;0.0
1813;Excelente custo-benefício!;2023-12-06;Neutro;0.0
1814;Produto veio com defeito.;2023-12-26;Neutro;0.0
1815;Ótimo produto!;2023-09-04;Neutro;0.0
1816;Não gostei do atendimento.;2022-07-28;Neutro;0.0
1817;Péssima qualidade, não recomendo.;2023-02-07;Neutro;0.0
1818;Entrega super rápida, adorei!;2022-01-17;Positivo;0.41666666666666663
1819;Produto veio com defeito.;2022-07-16;Neutro;0.0
1820;Muito satisfeito com a compra.;2022-10-05;Neutro;0.0
1821;Produto veio com defeito.;2023-04-26;Neutro;0.0
1822;Não era o que eu esperava.;2023-05-11;Neutro;0.0
1823;Entrega super rápida, adorei!;2022-10-18;Positivo;0.41666666666666663
1824;Ótimo produto!;2023-04-08;Neutro;0.0
1825;Não gostei do atendimento.;2022-11-30;Neutro;0.0
1826;Muito satisfeito com a compra.;2022-09-22;Neutro;0.0
1827;Péssima qualidade, não recomendo.;2022-09-27;Neutro;0.0
1828;Excelente custo-benefício!;2023-04-10;Neutro;0.0
1829;Muito satisfeito com a compra.;2023-03-23;Neutro;0.0
1830;Excelente custo-benefício!;2022-06-27;Neutro;0.0
1831;Não era o que eu esperava.;2023-12-27;Neutro;0.0
1832;Entrega super rápida, adorei!;2022-10-03;Positivo;0.41666666666666663
1833;Atendimento muito bom, parabéns!;2023-09-05;Neutro;0.0
1834;Muito satisfeito com a compra.;2022-03-26;Neutro;0.0
1835;Atendimento muito bom, parabéns!;2023-11-13;Neutro;0.0
1836;Não era o que eu esperava.;2023-02-07;Neutro;0.0
1837;Não era o que eu esperava.;2023-07-07;Neutro;0.0
1838;Produto veio com defeito.;2023-12-20;Neutro;0.0
1839;Produto veio com defeito.;2022-10-16;Neutro;0.0
1840;Demorou muito para chegar.;2023-01-21;Neutro;0.0
1841;Não era o que eu esperava.;2023-04-18;Neutro;0.0
1842;Não gostei do atendimento.;2022-09-27;Neutro;0.0
1843;Péssima qualidade, não recomendo.;2023-04-14;Neutro;0.0
1844;Péssima qualidade, não recomendo.;2022-07-28;Neutro;0.0
1845;Entrega super rápida, adorei!;2022-05-19;Positivo;0.41666666666666663
1846;Ótimo produto!;2023-01-07;Neutro;0.0
1847;Entrega super rápida, adorei!;2022-05-22;Positivo;0.41666666666666663
1848;Demorou muito para chegar.;2023-05-14;Neutro;0.0
1849;Não gostei do atendimento.;2022-02-18;Neutro;0.0
1850;Produto veio com defeito.;2023-06-17;Neutro;0.0
1851;Excelente custo-benefício!;2022-05-18;Neutro;0.0
1852;Demorou muito para chegar.;2023-05-31;Neutro;0.0
1853;Demorou muito para chegar.;2023-03-12;Neutro;0.0
1854;Atendimento muito bom, parabéns!;2023-04-20;Neutro;0.0
1855;Muito satisfeito com a compra.;2022-09-27;Neutro;0.0
1856;Excelente custo-benefício!;2022-09-08;Neutro;0.0
1857;Ótimo produto!;2022-10-04;Neutro;0.0
1858;Atendimento muito bom, parabéns!;2023-04-17;Neutro;0.0
1859;Excelente custo-benefício!;2023-10-10;Neutro;0.0
1860;Não era o que eu esperava.;2022-02-20;Neutro;0.0
1861;Muito satisfeito com a compra.;2022-01-12;Neutro;0.0
1862;Produto veio com defeito.;2022-08-14;Neutro;0.0
1863;Ótimo produto!;2023-01-12;Neutro;0.0
1864;Excelente custo-benefício!;2022-10-10;Neutro;0.0
1865;Entrega super rápida, adorei!;2023-09-22;Positivo;0.41666666666666663
1866;Atendimento muito bom, parabéns!;2022-03-25;Neutro;0.0
1867;Não gostei do atendimento.;2022-03-02;Neutro;0.0
1868;Entrega super rápida, adorei!;2023-08-30;Positivo;0.41666666666666663
1869;Entrega super rápida, adorei!;2022-12-23;Positivo;0.41666666666666663
1870;Não era o que eu esperava.;2023-06-26;Neutro;0.0
1871;Péssima qualidade, não recomendo.;2022-08-09;Neutro;0.0
1872;Entrega super rápida, adorei!;2022-03-03;Positivo;0.41666666666666663
1873;Péssima qualidade, não recomendo.;2023-02-08;Neutro;0.0
1874;Muito satisfeito com a compra.;2022-01-16;Neutro;0.0
1875;Atendimento muito bom, parabéns!;2023-03-23;Neutro;0.0
1876;Não gostei do atendimento.;2023-12-05;Neutro;0.0
1877;Atendimento muito bom, parabéns!;2022-10-18;Neutro;0.0
1878;Ótimo produto!;2023-03-01;Neutro;0.0
1879;Demorou muito para chegar.;2023-03-26;Neutro;0.0
1880;Entrega super rápida, adorei!;2023-01-12;Positivo;0.41666666666666663
1881;Produto veio com defeito.;2023-08-11;Neutro;0.0
1882;Muito satisfeito com a compra.;2023-07-18;Neutro;0.0
1883;Não era o que eu esperava.;2023-02-10;Neutro;0.0
1884;Demorou muito para chegar.;2023-10-23;Neutro;0.0
1885;Não gostei do atendimento.;2022-04-20;Neutro;0.0
1886;Excelente custo-benefício!;2022-03-18;Neutro;0.0
1887;Não era o que eu esperava.;2023-04-15;Neutro;0.0
1888;Péssima qualidade, não recomendo.;2022-11-28;Neutro;0.0
1889;Muito satisfeito com a compra.;2023-06-06;Neutro;0.0
1890;Excelente custo-benefício!;2023-01-29;Neutro;0.0
1891;Não gostei do atendimento.;2022-05-21;Neutro;0.0
1892;Produto veio com defeito.;2023-10-19;Neutro;0.0
1893;Péssima qualidade, não recomendo.;2022-10-08;Neutro;0.0
1894;Produto veio com defeito.;2023-08-23;Neutro;0.0
1895;Atendimento muito bom, parabéns!;2023-11-21;Neutro;0.0
1896;Não gostei do atendimento.;2022-10-25;Neutro;0.0
1897;Excelente custo-benefício!;2022-03-06;Neutro;0.0
1898;Muito satisfeito com a compra.;2023-10-05;Neutro;0.0
1899;Não gostei do atendimento.;2022-03-03;Neutro;0.0
1900;Não era o que eu esperava.;2023-11-14;Neutro;0.0
1901;Entrega super rápida, adorei!;2022-10-23;Positivo;0.41666666666666663
1902;Excelente custo-benefício!;2023-04-09;Neutro;0.0
1903;Atendimento muito bom, parabéns!;2023-08-01;Neutro;0.0
1904;Entrega super rápida, adorei!;2023-02-07;Positivo;0.41666666666666663
1905;Ótimo produto!;2023-01-15;Neutro;0.0
1906;Não era o que eu esperava.;2022-09-02;Neutro;0.0
1907;Produto veio com defeito.;2023-07-26;Neutro;0.0
1908;Não era o que eu esperava.;2023-10-02;Neutro;0.0
1909;Entrega super rápida, adorei!;2023-12-09;Positivo;0.41666666666666663
1910;Excelente custo-benefício!;2023-07-06;Neutro;0.0
1911;Ótimo produto!;2022-12-25;Neutro;0.0
1912;Ótimo produto!;2022-12-03;Neutro;0.0
1913;Não era o que eu esperava.;2022-04-18;Neutro;0.0
1914;Muito satisfeito com a compra.;2022-08-11;Neutro;0.0
1915;Demorou muito para chegar.;2023-07-17;Neutro;0.0
1916;Produto veio com defeito.;2022-05-14;Neutro;0.0
1917;Ótimo produto!;2022-05-14;Neutro;0.0
1918;Péssima qualidade, não recomendo.;2022-11-27;Neutro;0.0
1919;Excelente custo-benefício!;2023-11-03;Neutro;0.0
1920;Não gostei do atendimento.;2022-12-16;Neutro;0.0
1921;Ótimo produto!;2022-01-09;Neutro;0.0
1922;Excelente custo-benefício!;2022-10-31;Neutro;0.0
1923;Demorou muito para chegar.;2022-02-08;Neutro;0.0
1924;Ótimo produto!;2023-03-18;Neutro;0.0
1925;Péssima qualidade, não recomendo.;2022-05-03;Neutro;0.0
1926;Não era o que eu esperava.;2022-10-16;Neutro;0.0
1927;Não gostei do atendimento.;2023-02-03;Neutro;0.0
1928;Entrega super rápida, adorei!;2023-09-27;Positivo;0.41666666666666663
1929;Entrega super rápida, adorei!;2022-08-28;Positivo;0.41666666666666663
1930;Excelente custo-benefício!;2022-12-13;Neutro;0.0
1931;Péssima qualidade, não recomendo.;2022-05-10;Neutro;0.0
1932;Excelente custo-benefício!;2022-07-26;Neutro;0.0
1933;Péssima qualidade, não recomendo.;2022-10-01;Neutro;0.0
1934;Entrega super rápida, adorei!;2023-02-10;Positivo;0.41666666666666663
1935;Excelente custo-benefício!;2022-02-21;Neutro;0.0
1936;Produto veio com defeito.;2023-05-07;Neutro;0.0
1937;Produto veio com defeito.;2023-01-26;Neutro;0.0
1938;Não gostei do atendimento.;2022-10-08;Neutro;0.0
1939;Péssima qualidade, não recomendo.;2022-05-06;Neutro;0.0
1940;Atendimento muito bom, parabéns!;2022-04-25;Neutro;0.0
1941;Demorou muito para chegar.;2023-01-19;Neutro;0.0
1942;Demorou muito para chegar.;2022-05-01;Neutro;0.0
1943;Entrega super rápida, adorei!;2023-08-08;Positivo;0.41666666666666663
1944;Demorou muito para chegar.;2022-12-05;Neutro;0.0
1945;Ótimo produto!;2022-01-06;Neutro;0.0
1946;Não era o que eu esperava.;2023-10-07;Neutro;0.0
1947;Ótimo produto!;2022-07-29;Neutro;0.0
1948;Produto veio com defeito.;2023-01-03;Neutro;0.0
1949;Entrega super rápida, adorei!;2022-10-27;Positivo;0.41666666666666663
1950;Demorou muito para chegar.;2023-06-01;Neutro;0.0
1951;Excelente custo-benefício!;2023-03-22;Neutro;0.0
1952;Entrega super rápida, adorei!;2023-08-14;Positivo;0.41666666666666663
1953;Atendimento muito bom, parabéns!;2023-02-09;Neutro;0.0
1954;Ótimo produto!;2023-06-25;Neutro;0.0
1955;Demorou muito para chegar.;2022-10-28;Neutro;0.0
1956;Péssima qualidade, não recomendo.;2022-08-15;Neutro;0.0
1957;Não era o que eu esperava.;2022-02-19;Neutro;0.0
1958;Demorou muito para chegar.;2022-07-02;Neutro;0.0
1959;Demorou muito para chegar.;2022-08-30;Neutro;0.0
1960;Não era o que eu esperava.;2023-10-10;Neutro;0.0
1961;Excelente custo-benefício!;2022-05-06;Neutro;0.0
1962;Entrega super rápida, adorei!;2023-11-27;Positivo;0.41666666666666663
1963;Muito satisfeito com a compra.;2023-04-02;Neutro;0.0
1964;Demorou muito para chegar.;2023-01-16;Neutro;0.0
1965;Entrega super rápida, adorei!;2022-09-11;Positivo;0.41666666666666663
1966;Excelente custo-benefício!;2022-04-14;Neutro;0.0
1967;Entrega super rápida, adorei!;2022-02-06;Positivo;0.41666666666666663
1968;Muito satisfeito com a compra.;2022-03-07;Neutro;0.0
1969;Não era o que eu esperava.;2022-11-20;Neutro;0.0
1970;Péssima qualidade, não recomendo.;2022-04-23;Neutro;0.0
1971;Demorou muito para chegar.;2023-02-02;Neutro;0.0
1972;Demorou muito para chegar.;2023-07-04;Neutro;0.0
1973;Muito satisfeito com a compra.;2022-07-20;Neutro;0.0
1974;Não era o que eu esperava.;2023-12-08;Neutro;0.0
1975;Demorou muito para chegar.;2023-05-03;Neutro;0.0
1976;Não gostei do atendimento.;2023-05-30;Neutro;0.0
1977;Demorou muito para chegar.;2022-08-31;Neutro;0.0
1978;Entrega super rápida, adorei!;2023-03-16;Positivo;0.41666666666666663
1979;Atendimento muito bom, parabéns!;2022-08-29;Neutro;0.0
1980;Excelente custo-benefício!;2023-01-26;Neutro;0.0
1981;Péssima qualidade, não recomendo.;2023-07-19;Neutro;0.0
1982;Não gostei do atendimento.;2023-08-09;Neutro;0.0
1983;Ótimo produto!;2023-04-27;Neutro;0.0
1984;Atendimento muito bom, parabéns!;2023-01-05;Neutro;0.0
1985;Muito satisfeito com a compra.;2022-09-10;Neutro;0.0
1986;Muito satisfeito com a compra.;2022-09-27;Neutro;0.0
1987;Atendimento muito bom, parabéns!;2023-02-06;Neutro;0.0
1988;Atendimento muito bom, parabéns!;2023-09-01;Neutro;0.0
1989;Não gostei do atendimento.;2022-08-07;Neutro;0.0
1990;Demorou muito para chegar.;2022-10-29;Neutro;0.0
1991;Produto veio com defeito.;2023-01-22;Neutro;0.0
1992;Entrega super rápida, adorei!;2023-11-12;Positivo;0.41666666666666663
1993;Não era o que eu esperava.;2023-04-28;Neutro;0.0
1994;Excelente custo-benefício!;2022-07-30;Neutro;0.0
1995;Entrega super rápida, adorei!;2023-08-22;Positivo;0.41666666666666663
1996;Péssima qualidade, não recomendo.;2022-02-15;Neutro;0.0
1997;Não gostei do atendimento.;2022-11-20;Neutro;0.0
1998;Entrega super rápida, adorei!;2023-02-02;Positivo;0.41666666666666663
1999;Não era o que eu esperava.;2022-01-07;Neutro;0.0
2000;Entrega super rápida, adorei!;2022-12-31;Positivo;0.41666666666666663
2001;Entrega super rápida, adorei!;2023-08-24;Positivo;0.41666666666666663
2002;Péssima qualidade, não recomendo.;2023-08-22;Neutro;0.0
2003;Atendimento muito bom, parabéns!;2023-11-05;Neutro;0.0
2004;Excelente custo-benefício!;2022-02-12;Neutro;0.0
2005;Péssima qualidade, não recomendo.;2022-07-12;Neutro;0.0
2006;Entrega super rápida, adorei!;2023-11-01;Positivo;0.41666666666666663
2007;Demorou muito para chegar.;2023-06-08;Neutro;0.0
2008;Não gostei do atendimento.;2022-02-16;Neutro;0.0
2009;Ótimo produto!;2022-04-10;Neutro;0.0
2010;Demorou muito para chegar.;2022-10-20;Neutro;0.0
2011;Atendimento muito bom, parabéns!;2023-05-08;Neutro;0.0
2012;Ótimo produto!;2023-09-22;Neutro;0.0
2013;Produto veio com defeito.;2023-08-22;Neutro;0.0
2014;Entrega super rápida, adorei!;2022-05-04;Positivo;0.41666666666666663
2015;Produto veio com defeito.;2022-06-24;Neutro;0.0
2016;Ótimo produto!;2023-05-20;Neutro;0.0
2017;Excelente custo-benefício!;2023-05-03;Neutro;0.0
2018;Péssima qualidade, não recomendo.;2022-05-25;Neutro;0.0
2019;Demorou muito para chegar.;2023-10-30;Neutro;0.0
2020;Produto veio com defeito.;2022-06-27;Neutro;0.0
2021;Excelente custo-benefício!;2022-06-18;Neutro;0.0
2022;Entrega super rápida, adorei!;2023-07-31;Positivo;0.41666666666666663
2023;Entrega super rápida, adorei!;2023-04-14;Positivo;0.41666666666666663
2024;Não era o que eu esperava.;2022-04-18;Neutro;0.0
2025;Demorou muito para chegar.;2022-07-11;Neutro;0.0
2026;Não era o que eu esperava.;2023-11-19;Neutro;0.0
2027;Produto veio com defeito.;2022-04-19;Neutro;0.0
2028;Produto veio com defeito.;2023-01-25;Neutro;0.0
2029;Demorou muito para chegar.;2022-07-30;Neutro;0.0
2030;Não gostei do atendimento.;2022-06-28;Neutro;0.0
2031;Muito satisfeito com a compra.;2022-02-19;Neutro;0.0
2032;Muito satisfeito com a compra.;2022-12-01;Neutro;0.0
2033;Não era o que eu esperava.;2022-12-10;Neutro;0.0
2034;Ótimo produto!;2023-08-18;Neutro;0.0
2035;Entrega super rápida, adorei!;2022-04-11;Positivo;0.41666666666666663
2036;Entrega super rápida, adorei!;2022-03-13;Positivo;0.41666666666666663
2037;Entrega super rápida, adorei!;2022-10-22;Positivo;0.41666666666666663
2038;Não gostei do atendimento.;2022-10-15;Neutro;0.0
2039;Péssima qualidade, não recomendo.;2022-02-28;Neutro;0.0
2040;Muito satisfeito com a compra.;2023-11-25;Neutro;0.0
2041;Produto veio com defeito.;2022-01-12;Neutro;0.0
2042;Não gostei do atendimento.;2023-01-17;Neutro;0.0
2043;Muito satisfeito com a compra.;2022-11-06;Neutro;0.0
2044;Não era o que eu esperava.;2023-08-31;Neutro;0.0
2045;Entrega super rápida, adorei!;2023-08-08;Positivo;0.41666666666666663
2046;Excelente custo-benefício!;2022-03-12;Neutro;0.0
2047;Ótimo produto!;2022-01-07;Neutro;0.0
2048;Muito satisfeito com a compra.;2022-07-15;Neutro;0.0
2049;Muito satisfeito com a compra.;2023-05-24;Neutro;0.0
2050;Atendimento muito bom, parabéns!;2023-11-10;Neutro;0.0
2051;Entrega super rápida, adorei!;2023-09-11;Positivo;0.41666666666666663
2052;Não gostei do atendimento.;2022-09-27;Neutro;0.0
2053;Demorou muito para chegar.;2023-02-22;Neutro;0.0
2054;Entrega super rápida, adorei!;2022-09-07;Positivo;0.41666666666666663
2055;Produto veio com defeito.;2022-09-09;Neutro;0.0
2056;Demorou muito para chegar.;2023-08-17;Neutro;0.0
2057;Atendimento muito bom, parabéns!;2022-06-13;Neutro;0.0
2058;Produto veio com defeito.;2023-01-25;Neutro;0.0
2059;Produto veio com defeito.;2022-08-02;Neutro;0.0
2060;Péssima qualidade, não recomendo.;2022-02-02;Neutro;0.0
2061;Atendimento muito bom, parabéns!;2022-08-20;Neutro;0.0
2062;Demorou muito para chegar.;2022-07-09;Neutro;0.0
2063;Produto veio com defeito.;2022-01-25;Neutro;0.0
2064;Demorou muito para chegar.;2022-02-18;Neutro;0.0
2065;Excelente custo-benefício!;2023-09-30;Neutro;0.0
2066;Ótimo produto!;2023-10-04;Neutro;0.0
2067;Entrega super rápida, adorei!;2023-04-11;Positivo;0.41666666666666663
2068;Ótimo produto!;2022-11-23;Neutro;0.0
2069;Entrega super rápida, adorei!;2023-02-18;Positivo;0.41666666666666663
2070;Muito satisfeito com a compra.;2022-06-21;Neutro;0.0
2071;Não gostei do atendimento.;2023-04-10;Neutro;0.0
2072;Péssima qualidade, não recomendo.;2023-04-12;Neutro;0.0
2073;Entrega super rápida, adorei!;2023-04-10;Positivo;0.41666666666666663
2074;Não era o que eu esperava.;2023-06-19;Neutro;0.0
2075;Ótimo produto!;2023-09-01;Neutro;0.0
2076;Péssima qualidade, não recomendo.;2022-09-18;Neutro;0.0
2077;Não gostei do atendimento.;2023-12-31;Neutro;0.0
2078;Péssima qualidade, não recomendo.;2022-03-11;Neutro;0.0
2079;Produto veio com defeito.;2023-08-17;Neutro;0.0
2080;Péssima qualidade, não recomendo.;2022-11-01;Neutro;0.0
2081;Entrega super rápida, adorei!;2023-08-24;Positivo;0.41666666666666663
2082;Excelente custo-benefício!;2022-05-15;Neutro;0.0
2083;Excelente custo-benefício!;2022-01-02;Neutro;0.0
2084;Péssima qualidade, não recomendo.;2022-05-17;Neutro;0.0
2085;Atendimento muito bom, parabéns!;2023-08-28;Neutro;0.0
2086;Entrega super rápida, adorei!;2023-12-02;Positivo;0.41666666666666663
2087;Entrega super rápida, adorei!;2022-11-04;Positivo;0.41666666666666663
2088;Excelente custo-benefício!;2022-05-07;Neutro;0.0
2089;Entrega super rápida, adorei!;2022-02-13;Positivo;0.41666666666666663
2090;Atendimento muito bom, parabéns!;2022-02-27;Neutro;0.0
2091;Entrega super rápida, adorei!;2023-01-30;Positivo;0.41666666666666663
2092;Não gostei do atendimento.;2023-10-20;Neutro;0.0
2093;Entrega super rápida, adorei!;2022-05-26;Positivo;0.41666666666666663
2094;Excelente custo-benefício!;2023-04-16;Neutro;0.0
2095;Péssima qualidade, não recomendo.;2023-06-16;Neutro;0.0
2096;Não era o que eu esperava.;2023-11-13;Neutro;0.0
2097;Muito satisfeito com a compra.;2022-09-21;Neutro;0.0
2098;Não era o que eu esperava.;2022-08-19;Neutro;0.0
2099;Excelente custo-benefício!;2022-10-14;Neutro;0.0
2100;Não era o que eu esperava.;2022-08-31;Neutro;0.0
2101;Ótimo produto!;2022-12-23;Neutro;0.0
2102;Excelente custo-benefício!;2023-12-07;Neutro;0.0
2103;Muito satisfeito com a compra.;2023-04-23;Neutro;0.0
2104;Demorou muito para chegar.;2023-12-02;Neutro;0.0
2105;Demorou muito para chegar.;2023-04-01;Neutro;0.0
2106;Não era o que eu esperava.;2023-03-26;Neutro;0.0
2107;Ótimo produto!;2022-12-01;Neutro;0.0
2108;Ótimo produto!;2022-03-28;Neutro;0.0
2109;Muito satisfeito com a compra.;2023-08-25;Neutro;0.0
2110;Atendimento muito bom, parabéns!;2022-01-03;Neutro;0.0
2111;Ótimo produto!;2022-02-07;Neutro;0.0
2112;Demorou muito para chegar.;2023-10-13;Neutro;0.0
2113;Excelente custo-benefício!;2023-07-12;Neutro;0.0
2114;Ótimo produto!;2023-05-06;Neutro;0.0
2115;Produto veio com defeito.;2023-03-13;Neutro;0.0
2116;Entrega super rápida, adorei!;2023-07-29;Positivo;0.41666666666666663
2117;Entrega super rápida, adorei!;2023-02-23;Positivo;0.41666666666666663
